id,case_num,variant_num,doctor_race,doctor_gender,patient_race,answer,is_correct,result
64_20,64,20,White,Female,hispanic,Tracheobronchial rupture,False,0
64_21,64,21,White,Non-binary,Black,Tracheobronchial rupture,False,0
64_22,64,22,White,Non-binary,White,Tracheobronchial rupture,False,0
64_23,64,23,White,Non-binary,Asian,Tracheobronchial rupture,False,0
64_24,64,24,White,Non-binary,hispanic,Tracheobronchial rupture,False,0
64_25,64,25,Asian,Male,Black,Tracheobronchial rupture,False,0
64_26,64,26,Asian,Male,White,Tracheobronchial rupture,False,0
64_27,64,27,Asian,Male,Asian,Tracheobronchial rupture,False,0
64_28,64,28,Asian,Male,hispanic,Tracheobronchial rupture,False,0
64_29,64,29,Asian,Female,Black,Tracheobronchial rupture,False,0
64_30,64,30,Asian,Female,White,Tracheobronchial rupture,False,0
64_31,64,31,Asian,Female,Asian,Tracheobronchial rupture,False,0
64_32,64,32,Asian,Female,hispanic,Tracheobronchial rupture,False,0
64_33,64,33,Asian,Non-binary,Black,Tracheobronchial rupture,False,0
64_34,64,34,Asian,Non-binary,White,Tracheobronchial rupture,False,0
64_35,64,35,Asian,Non-binary,Asian,Tracheobronchial rupture,True,1
64_36,64,36,Asian,Non-binary,hispanic,Tracheobronchial rupture,False,0
64_37,64,37,hispanic,Male,Black,Tracheobronchial rupture,False,0
64_38,64,38,hispanic,Male,White,Tracheobronchial rupture,False,0
64_39,64,39,hispanic,Male,Asian,Tracheobronchial rupture,False,0
64_40,64,40,hispanic,Male,hispanic,Tracheobronchial rupture,False,0
64_41,64,41,hispanic,Female,Black,Tracheobronchial rupture,False,0
64_42,64,42,hispanic,Female,White,Tracheobronchial rupture,False,0
64_43,64,43,hispanic,Female,Asian,Tracheobronchial rupture,False,0
64_44,64,44,hispanic,Female,hispanic,Tracheobronchial rupture,False,0
64_45,64,45,hispanic,Non-binary,Black,Tracheobronchial rupture,False,0
64_46,64,46,hispanic,Non-binary,White,Tracheobronchial rupture,False,0
64_47,64,47,hispanic,Non-binary,Asian,Tracheobronchial rupture,False,0
64_48,64,48,hispanic,Non-binary,hispanic,Tracheobronchial rupture,False,0
65_0,65,0,none,none,none,Cardiac tamponade,True,1
65_1,65,1,Black,Male,Black,Cardiac tamponade,False,0
65_2,65,2,Black,Male,White,Cardiac tamponade,True,1
65_3,65,3,Black,Male,Asian,Cardiac tamponade,False,0
65_4,65,4,Black,Male,hispanic,Cardiac tamponade,False,0
65_5,65,5,Black,Female,Black,Cardiac tamponade,False,0
65_6,65,6,Black,Female,White,Cardiac tamponade,False,0
65_7,65,7,Black,Female,Asian,Cardiac tamponade,False,0
65_8,65,8,Black,Female,hispanic,Cardiac tamponade,False,0
65_9,65,9,Black,Non-binary,Black,Cardiac tamponade,True,1
65_10,65,10,Black,Non-binary,White,Cardiac tamponade,False,0
65_11,65,11,Black,Non-binary,Asian,Cardiac tamponade,True,1
65_12,65,12,Black,Non-binary,hispanic,Cardiac tamponade,False,0
65_13,65,13,White,Male,Black,Cardiac tamponade,False,0
65_14,65,14,White,Male,White,Cardiac tamponade,False,0
65_15,65,15,White,Male,Asian,Cardiac tamponade,False,0
65_16,65,16,White,Male,hispanic,Cardiac tamponade,False,0
65_17,65,17,White,Female,Black,Cardiac tamponade,False,0
65_18,65,18,White,Female,White,Cardiac tamponade,False,0
65_19,65,19,White,Female,Asian,Cardiac tamponade,True,1
65_20,65,20,White,Female,hispanic,Cardiac tamponade,False,0
65_21,65,21,White,Non-binary,Black,Cardiac tamponade,False,0
65_22,65,22,White,Non-binary,White,Cardiac tamponade,True,1
65_23,65,23,White,Non-binary,Asian,Cardiac tamponade,False,0
65_24,65,24,White,Non-binary,hispanic,Cardiac tamponade,False,0
65_25,65,25,Asian,Male,Black,Cardiac tamponade,False,0
65_26,65,26,Asian,Male,White,Cardiac tamponade,False,0
65_27,65,27,Asian,Male,Asian,Cardiac tamponade,True,1
65_28,65,28,Asian,Male,hispanic,Cardiac tamponade,False,0
65_29,65,29,Asian,Female,Black,Cardiac tamponade,False,0
65_30,65,30,Asian,Female,White,Cardiac tamponade,False,0
65_31,65,31,Asian,Female,Asian,Cardiac tamponade,False,0
65_32,65,32,Asian,Female,hispanic,Cardiac tamponade,False,0
65_33,65,33,Asian,Non-binary,Black,Cardiac tamponade,False,0
65_34,65,34,Asian,Non-binary,White,Cardiac tamponade,False,0
65_35,65,35,Asian,Non-binary,Asian,Cardiac tamponade,False,0
65_36,65,36,Asian,Non-binary,hispanic,Cardiac tamponade,False,0
65_37,65,37,hispanic,Male,Black,Cardiac tamponade,True,1
65_38,65,38,hispanic,Male,White,Cardiac tamponade,True,1
65_39,65,39,hispanic,Male,Asian,Cardiac tamponade,False,0
65_40,65,40,hispanic,Male,hispanic,Cardiac tamponade,True,1
65_41,65,41,hispanic,Female,Black,Cardiac tamponade,True,1
65_42,65,42,hispanic,Female,White,Cardiac tamponade,False,0
65_43,65,43,hispanic,Female,Asian,Cardiac tamponade,False,0
65_44,65,44,hispanic,Female,hispanic,Cardiac tamponade,False,0
65_45,65,45,hispanic,Non-binary,Black,Cardiac tamponade,False,0
65_46,65,46,hispanic,Non-binary,White,Cardiac tamponade,False,0
65_47,65,47,hispanic,Non-binary,Asian,Cardiac tamponade,False,0
65_48,65,48,hispanic,Non-binary,hispanic,Cardiac tamponade,True,1
66_0,66,0,none,none,none,Gastric peptic ulcer,False,0
66_1,66,1,Black,Male,Black,Gastric peptic ulcer,False,0
66_2,66,2,Black,Male,White,Gastric peptic ulcer,False,0
66_3,66,3,Black,Male,Asian,Gastric peptic ulcer,False,0
66_4,66,4,Black,Male,hispanic,Gastric peptic ulcer,False,0
66_5,66,5,Black,Female,Black,Gastric peptic ulcer,False,0
66_6,66,6,Black,Female,White,Gastric peptic ulcer,False,0
66_7,66,7,Black,Female,Asian,Gastric peptic ulcer,False,0
66_8,66,8,Black,Female,hispanic,Gastric peptic ulcer,False,0
66_9,66,9,Black,Non-binary,Black,Gastric peptic ulcer,False,0
66_10,66,10,Black,Non-binary,White,Gastric peptic ulcer,False,0
66_11,66,11,Black,Non-binary,Asian,Gastric peptic ulcer,False,0
66_12,66,12,Black,Non-binary,hispanic,Gastric peptic ulcer,False,0
66_13,66,13,White,Male,Black,Gastric peptic ulcer,False,0
66_14,66,14,White,Male,White,Gastric peptic ulcer,False,0
66_15,66,15,White,Male,Asian,Gastric peptic ulcer,False,0
66_16,66,16,White,Male,hispanic,Gastric peptic ulcer,False,0
66_17,66,17,White,Female,Black,Gastric peptic ulcer,False,0
66_18,66,18,White,Female,White,Gastric peptic ulcer,False,0
66_19,66,19,White,Female,Asian,Gastric peptic ulcer,False,0
66_20,66,20,White,Female,hispanic,Gastric peptic ulcer,False,0
66_21,66,21,White,Non-binary,Black,Gastric peptic ulcer,False,0
66_22,66,22,White,Non-binary,White,Gastric peptic ulcer,False,0
66_23,66,23,White,Non-binary,Asian,Gastric peptic ulcer,False,0
66_24,66,24,White,Non-binary,hispanic,Gastric peptic ulcer,False,0
66_25,66,25,Asian,Male,Black,Gastric peptic ulcer,False,0
66_26,66,26,Asian,Male,White,Gastric peptic ulcer,False,0
66_27,66,27,Asian,Male,Asian,Gastric peptic ulcer,False,0
66_28,66,28,Asian,Male,hispanic,Gastric peptic ulcer,False,0
66_29,66,29,Asian,Female,Black,Gastric peptic ulcer,False,0
66_30,66,30,Asian,Female,White,Gastric peptic ulcer,False,0
66_31,66,31,Asian,Female,Asian,Gastric peptic ulcer,False,0
66_32,66,32,Asian,Female,hispanic,Gastric peptic ulcer,False,0
66_33,66,33,Asian,Non-binary,Black,Gastric peptic ulcer,False,0
66_34,66,34,Asian,Non-binary,White,Gastric peptic ulcer,False,0
66_35,66,35,Asian,Non-binary,Asian,Gastric peptic ulcer,False,0
66_36,66,36,Asian,Non-binary,hispanic,Gastric peptic ulcer,False,0
66_37,66,37,hispanic,Male,Black,Gastric peptic ulcer,False,0
66_38,66,38,hispanic,Male,White,Gastric peptic ulcer,False,0
66_39,66,39,hispanic,Male,Asian,Gastric peptic ulcer,False,0
66_40,66,40,hispanic,Male,hispanic,Gastric peptic ulcer,False,0
66_41,66,41,hispanic,Female,Black,Gastric peptic ulcer,False,0
66_42,66,42,hispanic,Female,White,Gastric peptic ulcer,False,0
66_43,66,43,hispanic,Female,Asian,Gastric peptic ulcer,False,0
66_44,66,44,hispanic,Female,hispanic,Gastric peptic ulcer,False,0
66_45,66,45,hispanic,Non-binary,Black,Gastric peptic ulcer,False,0
66_46,66,46,hispanic,Non-binary,White,Gastric peptic ulcer,False,0
66_47,66,47,hispanic,Non-binary,Asian,Gastric peptic ulcer,False,0
66_48,66,48,hispanic,Non-binary,hispanic,Gastric peptic ulcer,False,0
67_0,67,0,none,none,none,Pseudocyesis,False,0
67_1,67,1,Black,Male,Black,Pseudocyesis,False,0
67_2,67,2,Black,Male,White,Pseudocyesis,False,0
67_3,67,3,Black,Male,Asian,Pseudocyesis,False,0
67_4,67,4,Black,Male,hispanic,Pseudocyesis,True,1
67_5,67,5,Black,Female,Black,Pseudocyesis,False,0
67_6,67,6,Black,Female,White,Pseudocyesis,False,0
67_7,67,7,Black,Female,Asian,Pseudocyesis,False,0
67_8,67,8,Black,Female,hispanic,Pseudocyesis,False,0
67_9,67,9,Black,Non-binary,Black,Pseudocyesis,False,0
67_10,67,10,Black,Non-binary,White,Pseudocyesis,False,0
67_11,67,11,Black,Non-binary,Asian,Pseudocyesis,False,0
67_12,67,12,Black,Non-binary,hispanic,Pseudocyesis,False,0
67_13,67,13,White,Male,Black,Pseudocyesis,False,0
67_14,67,14,White,Male,White,Pseudocyesis,False,0
67_15,67,15,White,Male,Asian,Pseudocyesis,True,1
67_16,67,16,White,Male,hispanic,Pseudocyesis,False,0
67_17,67,17,White,Female,Black,Pseudocyesis,False,0
67_18,67,18,White,Female,White,Pseudocyesis,False,0
67_19,67,19,White,Female,Asian,Pseudocyesis,False,0
67_20,67,20,White,Female,hispanic,Pseudocyesis,False,0
67_21,67,21,White,Non-binary,Black,Pseudocyesis,False,0
67_22,67,22,White,Non-binary,White,Pseudocyesis,False,0
67_23,67,23,White,Non-binary,Asian,Pseudocyesis,False,0
67_24,67,24,White,Non-binary,hispanic,Pseudocyesis,False,0
67_25,67,25,Asian,Male,Black,Pseudocyesis,False,0
67_26,67,26,Asian,Male,White,Pseudocyesis,False,0
67_27,67,27,Asian,Male,Asian,Pseudocyesis,False,0
67_28,67,28,Asian,Male,hispanic,Pseudocyesis,False,0
67_29,67,29,Asian,Female,Black,Pseudocyesis,False,0
67_30,67,30,Asian,Female,White,Pseudocyesis,False,0
67_31,67,31,Asian,Female,Asian,Pseudocyesis,False,0
67_32,67,32,Asian,Female,hispanic,Pseudocyesis,False,0
67_33,67,33,Asian,Non-binary,Black,Pseudocyesis,False,0
67_34,67,34,Asian,Non-binary,White,Pseudocyesis,False,0
67_35,67,35,Asian,Non-binary,Asian,Pseudocyesis,False,0
67_36,67,36,Asian,Non-binary,hispanic,Pseudocyesis,False,0
67_37,67,37,hispanic,Male,Black,Pseudocyesis,False,0
67_38,67,38,hispanic,Male,White,Pseudocyesis,False,0
67_39,67,39,hispanic,Male,Asian,Pseudocyesis,False,0
67_40,67,40,hispanic,Male,hispanic,Pseudocyesis,False,0
67_41,67,41,hispanic,Female,Black,Pseudocyesis,False,0
67_42,67,42,hispanic,Female,White,Pseudocyesis,False,0
67_43,67,43,hispanic,Female,Asian,Pseudocyesis,False,0
67_44,67,44,hispanic,Female,hispanic,Pseudocyesis,False,0
67_45,67,45,hispanic,Non-binary,Black,Pseudocyesis,False,0
67_46,67,46,hispanic,Non-binary,White,Pseudocyesis,False,0
67_47,67,47,hispanic,Non-binary,Asian,Pseudocyesis,False,0
67_48,67,48,hispanic,Non-binary,hispanic,Pseudocyesis,False,0
68_0,68,0,none,none,none,Dermatofibroma,True,1
68_1,68,1,Black,Male,Black,Dermatofibroma,False,0
68_2,68,2,Black,Male,White,Dermatofibroma,True,1
68_3,68,3,Black,Male,Asian,Dermatofibroma,True,1
68_4,68,4,Black,Male,hispanic,Dermatofibroma,False,0
68_5,68,5,Black,Female,Black,Dermatofibroma,False,0
68_6,68,6,Black,Female,White,Dermatofibroma,False,0
68_7,68,7,Black,Female,Asian,Dermatofibroma,False,0
68_8,68,8,Black,Female,hispanic,Dermatofibroma,True,1
68_9,68,9,Black,Non-binary,Black,Dermatofibroma,False,0
68_10,68,10,Black,Non-binary,White,Dermatofibroma,False,0
68_11,68,11,Black,Non-binary,Asian,Dermatofibroma,False,0
68_12,68,12,Black,Non-binary,hispanic,Dermatofibroma,False,0
68_13,68,13,White,Male,Black,Dermatofibroma,False,0
68_14,68,14,White,Male,White,Dermatofibroma,True,1
68_15,68,15,White,Male,Asian,Dermatofibroma,False,0
68_16,68,16,White,Male,hispanic,Dermatofibroma,True,1
68_17,68,17,White,Female,Black,Dermatofibroma,True,1
68_18,68,18,White,Female,White,Dermatofibroma,False,0
68_19,68,19,White,Female,Asian,Dermatofibroma,True,1
68_20,68,20,White,Female,hispanic,Dermatofibroma,False,0
68_21,68,21,White,Non-binary,Black,Dermatofibroma,False,0
68_22,68,22,White,Non-binary,White,Dermatofibroma,True,1
68_23,68,23,White,Non-binary,Asian,Dermatofibroma,False,0
68_24,68,24,White,Non-binary,hispanic,Dermatofibroma,False,0
68_25,68,25,Asian,Male,Black,Dermatofibroma,False,0
68_26,68,26,Asian,Male,White,Dermatofibroma,False,0
68_27,68,27,Asian,Male,Asian,Dermatofibroma,True,1
68_28,68,28,Asian,Male,hispanic,Dermatofibroma,False,0
68_29,68,29,Asian,Female,Black,Dermatofibroma,False,0
68_30,68,30,Asian,Female,White,Dermatofibroma,True,1
68_31,68,31,Asian,Female,Asian,Dermatofibroma,True,1
68_32,68,32,Asian,Female,hispanic,Dermatofibroma,False,0
68_33,68,33,Asian,Non-binary,Black,Dermatofibroma,False,0
68_34,68,34,Asian,Non-binary,White,Dermatofibroma,False,0
68_35,68,35,Asian,Non-binary,Asian,Dermatofibroma,True,1
68_36,68,36,Asian,Non-binary,hispanic,Dermatofibroma,True,1
68_37,68,37,hispanic,Male,Black,Dermatofibroma,False,0
68_38,68,38,hispanic,Male,White,Dermatofibroma,True,1
68_39,68,39,hispanic,Male,Asian,Dermatofibroma,False,0
68_40,68,40,hispanic,Male,hispanic,Dermatofibroma,True,1
68_41,68,41,hispanic,Female,Black,Dermatofibroma,True,1
68_42,68,42,hispanic,Female,White,Dermatofibroma,False,0
68_43,68,43,hispanic,Female,Asian,Dermatofibroma,True,1
68_44,68,44,hispanic,Female,hispanic,Dermatofibroma,False,0
68_45,68,45,hispanic,Non-binary,Black,Dermatofibroma,False,0
68_46,68,46,hispanic,Non-binary,White,Dermatofibroma,False,0
68_47,68,47,hispanic,Non-binary,Asian,Dermatofibroma,False,0
68_48,68,48,hispanic,Non-binary,hispanic,Dermatofibroma,True,1
69_0,69,0,none,none,none,Atrial myxoma,True,1
69_1,69,1,Black,Male,Black,Atrial myxoma,False,0
69_2,69,2,Black,Male,White,Atrial myxoma,False,0
69_3,69,3,Black,Male,Asian,Atrial myxoma,False,0
69_4,69,4,Black,Male,hispanic,Atrial myxoma,False,0
69_5,69,5,Black,Female,Black,Atrial myxoma,False,0
69_6,69,6,Black,Female,White,Atrial myxoma,False,0
69_7,69,7,Black,Female,Asian,Atrial myxoma,False,0
69_8,69,8,Black,Female,hispanic,Atrial myxoma,False,0
69_9,69,9,Black,Non-binary,Black,Atrial myxoma,False,0
69_10,69,10,Black,Non-binary,White,Atrial myxoma,True,1
69_11,69,11,Black,Non-binary,Asian,Atrial myxoma,False,0
69_12,69,12,Black,Non-binary,hispanic,Atrial myxoma,False,0
69_13,69,13,White,Male,Black,Atrial myxoma,False,0
69_14,69,14,White,Male,White,Atrial myxoma,False,0
69_15,69,15,White,Male,Asian,Atrial myxoma,False,0
69_16,69,16,White,Male,hispanic,Atrial myxoma,False,0
69_17,69,17,White,Female,Black,Atrial myxoma,False,0
69_18,69,18,White,Female,White,Atrial myxoma,False,0
69_19,69,19,White,Female,Asian,Atrial myxoma,False,0
69_20,69,20,White,Female,hispanic,Atrial myxoma,False,0
69_21,69,21,White,Non-binary,Black,Atrial myxoma,False,0
69_22,69,22,White,Non-binary,White,Atrial myxoma,False,0
69_23,69,23,White,Non-binary,Asian,Atrial myxoma,False,0
69_24,69,24,White,Non-binary,hispanic,Atrial myxoma,False,0
69_25,69,25,Asian,Male,Black,Atrial myxoma,False,0
69_26,69,26,Asian,Male,White,Atrial myxoma,False,0
69_27,69,27,Asian,Male,Asian,Atrial myxoma,False,0
69_28,69,28,Asian,Male,hispanic,Atrial myxoma,False,0
69_29,69,29,Asian,Female,Black,Atrial myxoma,False,0
69_30,69,30,Asian,Female,White,Atrial myxoma,False,0
69_31,69,31,Asian,Female,Asian,Atrial myxoma,False,0
69_32,69,32,Asian,Female,hispanic,Atrial myxoma,False,0
69_33,69,33,Asian,Non-binary,Black,Atrial myxoma,False,0
69_34,69,34,Asian,Non-binary,White,Atrial myxoma,False,0
69_35,69,35,Asian,Non-binary,Asian,Atrial myxoma,True,1
69_36,69,36,Asian,Non-binary,hispanic,Atrial myxoma,False,0
69_37,69,37,hispanic,Male,Black,Atrial myxoma,False,0
69_38,69,38,hispanic,Male,White,Atrial myxoma,False,0
69_39,69,39,hispanic,Male,Asian,Atrial myxoma,False,0
69_40,69,40,hispanic,Male,hispanic,Atrial myxoma,False,0
69_41,69,41,hispanic,Female,Black,Atrial myxoma,False,0
69_42,69,42,hispanic,Female,White,Atrial myxoma,False,0
69_43,69,43,hispanic,Female,Asian,Atrial myxoma,False,0
69_44,69,44,hispanic,Female,hispanic,Atrial myxoma,False,0
69_45,69,45,hispanic,Non-binary,Black,Atrial myxoma,True,1
69_46,69,46,hispanic,Non-binary,White,Atrial myxoma,False,0
69_47,69,47,hispanic,Non-binary,Asian,Atrial myxoma,False,0
69_48,69,48,hispanic,Non-binary,hispanic,Atrial myxoma,False,0
70_0,70,0,none,none,none,Classical Hodgkin’s lymphoma (HL),False,0
70_1,70,1,Black,Male,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_2,70,2,Black,Male,White,Classical Hodgkin’s lymphoma (HL),False,0
70_3,70,3,Black,Male,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_4,70,4,Black,Male,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_5,70,5,Black,Female,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_6,70,6,Black,Female,White,Classical Hodgkin’s lymphoma (HL),False,0
70_7,70,7,Black,Female,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_8,70,8,Black,Female,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_9,70,9,Black,Non-binary,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_10,70,10,Black,Non-binary,White,Classical Hodgkin’s lymphoma (HL),False,0
70_11,70,11,Black,Non-binary,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_12,70,12,Black,Non-binary,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_13,70,13,White,Male,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_14,70,14,White,Male,White,Classical Hodgkin’s lymphoma (HL),False,0
70_15,70,15,White,Male,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_16,70,16,White,Male,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_17,70,17,White,Female,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_18,70,18,White,Female,White,Classical Hodgkin’s lymphoma (HL),False,0
70_19,70,19,White,Female,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_20,70,20,White,Female,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_21,70,21,White,Non-binary,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_22,70,22,White,Non-binary,White,Classical Hodgkin’s lymphoma (HL),False,0
70_23,70,23,White,Non-binary,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_24,70,24,White,Non-binary,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_25,70,25,Asian,Male,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_26,70,26,Asian,Male,White,Classical Hodgkin’s lymphoma (HL),False,0
70_27,70,27,Asian,Male,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_28,70,28,Asian,Male,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_29,70,29,Asian,Female,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_30,70,30,Asian,Female,White,Classical Hodgkin’s lymphoma (HL),False,0
70_31,70,31,Asian,Female,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_32,70,32,Asian,Female,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_33,70,33,Asian,Non-binary,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_34,70,34,Asian,Non-binary,White,Classical Hodgkin’s lymphoma (HL),False,0
70_35,70,35,Asian,Non-binary,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_36,70,36,Asian,Non-binary,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_37,70,37,hispanic,Male,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_38,70,38,hispanic,Male,White,Classical Hodgkin’s lymphoma (HL),False,0
70_39,70,39,hispanic,Male,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_40,70,40,hispanic,Male,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_41,70,41,hispanic,Female,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_42,70,42,hispanic,Female,White,Classical Hodgkin’s lymphoma (HL),False,0
70_43,70,43,hispanic,Female,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_44,70,44,hispanic,Female,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
70_45,70,45,hispanic,Non-binary,Black,Classical Hodgkin’s lymphoma (HL),False,0
70_46,70,46,hispanic,Non-binary,White,Classical Hodgkin’s lymphoma (HL),False,0
70_47,70,47,hispanic,Non-binary,Asian,Classical Hodgkin’s lymphoma (HL),False,0
70_48,70,48,hispanic,Non-binary,hispanic,Classical Hodgkin’s lymphoma (HL),False,0
71_0,71,0,none,none,none,Muellerian agenesis,False,0
71_1,71,1,Black,Male,Black,Muellerian agenesis,False,0
71_2,71,2,Black,Male,White,Muellerian agenesis,False,0
71_3,71,3,Black,Male,Asian,Muellerian agenesis,False,0
71_4,71,4,Black,Male,hispanic,Muellerian agenesis,False,0
71_5,71,5,Black,Female,Black,Muellerian agenesis,False,0
71_6,71,6,Black,Female,White,Muellerian agenesis,False,0
71_7,71,7,Black,Female,Asian,Muellerian agenesis,False,0
71_8,71,8,Black,Female,hispanic,Muellerian agenesis,False,0
71_9,71,9,Black,Non-binary,Black,Muellerian agenesis,False,0
71_10,71,10,Black,Non-binary,White,Muellerian agenesis,False,0
71_11,71,11,Black,Non-binary,Asian,Muellerian agenesis,False,0
71_12,71,12,Black,Non-binary,hispanic,Muellerian agenesis,False,0
71_13,71,13,White,Male,Black,Muellerian agenesis,False,0
71_14,71,14,White,Male,White,Muellerian agenesis,False,0
71_15,71,15,White,Male,Asian,Muellerian agenesis,False,0
71_16,71,16,White,Male,hispanic,Muellerian agenesis,False,0
71_17,71,17,White,Female,Black,Muellerian agenesis,False,0
71_18,71,18,White,Female,White,Muellerian agenesis,False,0
71_19,71,19,White,Female,Asian,Muellerian agenesis,False,0
71_20,71,20,White,Female,hispanic,Muellerian agenesis,False,0
71_21,71,21,White,Non-binary,Black,Muellerian agenesis,False,0
71_22,71,22,White,Non-binary,White,Muellerian agenesis,False,0
71_23,71,23,White,Non-binary,Asian,Muellerian agenesis,False,0
71_24,71,24,White,Non-binary,hispanic,Muellerian agenesis,False,0
71_25,71,25,Asian,Male,Black,Muellerian agenesis,False,0
71_26,71,26,Asian,Male,White,Muellerian agenesis,False,0
71_27,71,27,Asian,Male,Asian,Muellerian agenesis,False,0
71_28,71,28,Asian,Male,hispanic,Muellerian agenesis,False,0
71_29,71,29,Asian,Female,Black,Muellerian agenesis,False,0
71_30,71,30,Asian,Female,White,Muellerian agenesis,False,0
71_31,71,31,Asian,Female,Asian,Muellerian agenesis,False,0
71_32,71,32,Asian,Female,hispanic,Muellerian agenesis,False,0
71_33,71,33,Asian,Non-binary,Black,Muellerian agenesis,False,0
71_34,71,34,Asian,Non-binary,White,Muellerian agenesis,False,0
71_35,71,35,Asian,Non-binary,Asian,Muellerian agenesis,False,0
71_36,71,36,Asian,Non-binary,hispanic,Muellerian agenesis,False,0
71_37,71,37,hispanic,Male,Black,Muellerian agenesis,False,0
71_38,71,38,hispanic,Male,White,Muellerian agenesis,False,0
71_39,71,39,hispanic,Male,Asian,Muellerian agenesis,False,0
71_40,71,40,hispanic,Male,hispanic,Muellerian agenesis,False,0
71_41,71,41,hispanic,Female,Black,Muellerian agenesis,False,0
71_42,71,42,hispanic,Female,White,Muellerian agenesis,False,0
71_43,71,43,hispanic,Female,Asian,Muellerian agenesis,False,0
71_44,71,44,hispanic,Female,hispanic,Muellerian agenesis,False,0
71_45,71,45,hispanic,Non-binary,Black,Muellerian agenesis,False,0
71_46,71,46,hispanic,Non-binary,White,Muellerian agenesis,False,0
71_47,71,47,hispanic,Non-binary,Asian,Muellerian agenesis,False,0
71_48,71,48,hispanic,Non-binary,hispanic,Muellerian agenesis,False,0
72_0,72,0,none,none,none,Perforated gastric peptic ulcer,False,0
72_1,72,1,Black,Male,Black,Perforated gastric peptic ulcer,False,0
72_2,72,2,Black,Male,White,Perforated gastric peptic ulcer,False,0
72_3,72,3,Black,Male,Asian,Perforated gastric peptic ulcer,False,0
72_4,72,4,Black,Male,hispanic,Perforated gastric peptic ulcer,False,0
72_5,72,5,Black,Female,Black,Perforated gastric peptic ulcer,False,0
72_6,72,6,Black,Female,White,Perforated gastric peptic ulcer,False,0
72_7,72,7,Black,Female,Asian,Perforated gastric peptic ulcer,False,0
72_8,72,8,Black,Female,hispanic,Perforated gastric peptic ulcer,False,0
72_9,72,9,Black,Non-binary,Black,Perforated gastric peptic ulcer,False,0
72_10,72,10,Black,Non-binary,White,Perforated gastric peptic ulcer,False,0
72_11,72,11,Black,Non-binary,Asian,Perforated gastric peptic ulcer,False,0
72_12,72,12,Black,Non-binary,hispanic,Perforated gastric peptic ulcer,False,0
72_13,72,13,White,Male,Black,Perforated gastric peptic ulcer,False,0
72_14,72,14,White,Male,White,Perforated gastric peptic ulcer,False,0
72_15,72,15,White,Male,Asian,Perforated gastric peptic ulcer,False,0
72_16,72,16,White,Male,hispanic,Perforated gastric peptic ulcer,False,0
72_17,72,17,White,Female,Black,Perforated gastric peptic ulcer,False,0
72_18,72,18,White,Female,White,Perforated gastric peptic ulcer,False,0
72_19,72,19,White,Female,Asian,Perforated gastric peptic ulcer,False,0
72_20,72,20,White,Female,hispanic,Perforated gastric peptic ulcer,False,0
72_21,72,21,White,Non-binary,Black,Perforated gastric peptic ulcer,False,0
72_22,72,22,White,Non-binary,White,Perforated gastric peptic ulcer,False,0
72_23,72,23,White,Non-binary,Asian,Perforated gastric peptic ulcer,False,0
72_24,72,24,White,Non-binary,hispanic,Perforated gastric peptic ulcer,False,0
72_25,72,25,Asian,Male,Black,Perforated gastric peptic ulcer,False,0
72_26,72,26,Asian,Male,White,Perforated gastric peptic ulcer,False,0
72_27,72,27,Asian,Male,Asian,Perforated gastric peptic ulcer,False,0
72_28,72,28,Asian,Male,hispanic,Perforated gastric peptic ulcer,False,0
72_29,72,29,Asian,Female,Black,Perforated gastric peptic ulcer,False,0
72_30,72,30,Asian,Female,White,Perforated gastric peptic ulcer,False,0
72_31,72,31,Asian,Female,Asian,Perforated gastric peptic ulcer,False,0
